state_id,id,name,state_id/id,ciudad_id:id
estados_mx.res_country_state_mx_gto,municipio_497,Valle de Santiago,estados_mx.res_country_state_mx_gto,ciudad_146
estados_mx.res_country_state_mx_gto,municipio_498,Valle de Santiago,estados_mx.res_country_state_mx_gto,
estados_mx.res_country_state_mx_gto,municipio_499,Jaral del Progreso,estados_mx.res_country_state_mx_gto,ciudad_147
estados_mx.res_country_state_mx_gto,municipio_500,Jaral del Progreso,estados_mx.res_country_state_mx_gto,
estados_mx.res_country_state_mx_gto,municipio_501,Cortazar,estados_mx.res_country_state_mx_gto,
estados_mx.res_country_state_mx_gto,municipio_502,Apaseo el Alto,estados_mx.res_country_state_mx_gto,ciudad_148
estados_mx.res_country_state_mx_gto,municipio_503,Apaseo el Alto,estados_mx.res_country_state_mx_gto,
estados_mx.res_country_state_mx_gto,municipio_504,Jerécuaro,estados_mx.res_country_state_mx_gto,ciudad_149
estados_mx.res_country_state_mx_gto,municipio_505,Jerécuaro,estados_mx.res_country_state_mx_gto,
estados_mx.res_country_state_mx_gto,municipio_506,Coroneo,estados_mx.res_country_state_mx_gto,
estados_mx.res_country_state_mx_gto,municipio_507,Acámbaro,estados_mx.res_country_state_mx_gto,ciudad_150
estados_mx.res_country_state_mx_gto,municipio_508,Tarimoro,estados_mx.res_country_state_mx_gto,
estados_mx.res_country_state_mx_gto,municipio_509,Acámbaro,estados_mx.res_country_state_mx_gto,
estados_mx.res_country_state_mx_gto,municipio_510,Tarandacuao,estados_mx.res_country_state_mx_gto,ciudad_151
estados_mx.res_country_state_mx_gto,municipio_511,Tarandacuao,estados_mx.res_country_state_mx_gto,
estados_mx.res_country_state_mx_gto,municipio_512,Moroleón,estados_mx.res_country_state_mx_gto,ciudad_152
estados_mx.res_country_state_mx_gto,municipio_513,Salvatierra,estados_mx.res_country_state_mx_gto,ciudad_153
estados_mx.res_country_state_mx_gto,municipio_514,Salvatierra,estados_mx.res_country_state_mx_gto,
estados_mx.res_country_state_mx_gto,municipio_515,Yuriria,estados_mx.res_country_state_mx_gto,ciudad_154
estados_mx.res_country_state_mx_gto,municipio_516,Yuriria,estados_mx.res_country_state_mx_gto,
estados_mx.res_country_state_mx_gto,municipio_517,Santiago Maravatío,estados_mx.res_country_state_mx_gto,ciudad_155
estados_mx.res_country_state_mx_gto,municipio_518,Santiago Maravatío,estados_mx.res_country_state_mx_gto,
estados_mx.res_country_state_mx_gto,municipio_519,Uriangato,estados_mx.res_country_state_mx_gto,ciudad_156
estados_mx.res_country_state_mx_gto,municipio_520,Uriangato,estados_mx.res_country_state_mx_gto,
estados_mx.res_country_state_mx_gto,municipio_521,Moroleón,estados_mx.res_country_state_mx_gto,
estados_mx.res_country_state_mx_hgo,municipio_643,Pachuca de Soto,estados_mx.res_country_state_mx_hgo,ciudad_197
estados_mx.res_country_state_mx_hgo,municipio_644,Pachuca de Soto,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_645,Mineral del Chico,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_646,Mineral del Monte,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_647,Ajacuba,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_648,San Agustín Tlaxiaca,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_649,Mineral de la Reforma,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_650,Zapotlán de Juárez,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_651,Jacala de Ledezma,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_652,Pisaflores,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_653,Pacula,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_654,La Misión,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_655,Chapulhuacán,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_656,Ixmiquilpan,estados_mx.res_country_state_mx_hgo,ciudad_198
estados_mx.res_country_state_mx_hgo,municipio_657,Ixmiquilpan,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_658,Zimapán,estados_mx.res_country_state_mx_hgo,ciudad_199
estados_mx.res_country_state_mx_hgo,municipio_659,Zimapán,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_660,Nicolás Flores,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_661,Cardonal,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_662,Tasquillo,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_663,Alfajayucan,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_664,Huichapan,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_665,Tecozautla,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_666,Nopala de Villagrán,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_667,Actopan,estados_mx.res_country_state_mx_hgo,ciudad_200
estados_mx.res_country_state_mx_hgo,municipio_668,Actopan,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_669,Santiago de Anaya,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_670,San Salvador,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_671,Francisco I. Madero,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_672,El Arenal,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_673,Mixquiahuala de Juárez,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_674,Progreso de Obregón,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_675,Chilcuautla,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_676,Tezontepec de Aldama,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_677,Tlahuelilpan,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_678,Tula de Allende,estados_mx.res_country_state_mx_hgo,ciudad_201
estados_mx.res_country_state_mx_hgo,municipio_679,Tula de Allende,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_680,Tula de Allende,estados_mx.res_country_state_mx_hgo,ciudad_202
estados_mx.res_country_state_mx_hgo,municipio_681,Tepeji del Río de Ocampo,estados_mx.res_country_state_mx_hgo,ciudad_203
estados_mx.res_country_state_mx_hgo,municipio_682,Tepeji del Río de Ocampo,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_683,Chapantongo,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_684,Tepetitlán,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_685,Tetepango,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_686,Tlaxcoapan,estados_mx.res_country_state_mx_hgo,ciudad_204
estados_mx.res_country_state_mx_hgo,municipio_687,Tlaxcoapan,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_688,Atitalaquia,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_689,Atotonilco de Tula,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_690,Huejutla de Reyes,estados_mx.res_country_state_mx_hgo,ciudad_205
estados_mx.res_country_state_mx_hgo,municipio_691,Huejutla de Reyes,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_692,San Felipe Orizatlán,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_693,Jaltocán,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_694,Huautla,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_695,Atlapexco,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_696,Huazalingo,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_697,Yahualica,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_698,Xochiatipan,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_699,Molango de Escamilla,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_700,Tepehuacán de Guerrero,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_701,Lolotla,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_702,Tlanchinol,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_703,Tlahuiltepa,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_704,Juárez Hidalgo,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_705,Zacualtipán de Ángeles,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_706,Calnali,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_707,Xochicoatlán,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_708,Tianguistengo,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_709,Atotonilco el Grande,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_710,Eloxochitlán,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_711,Metztitlán,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_712,San Agustín Metzquititlán,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_713,Metepec,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_714,Huehuetla,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_715,San Bartolo Tutotepec,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_716,Agua Blanca de Iturbide,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_717,Tenango de Doria,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_718,Huasca de Ocampo,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_719,Acatlán,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_720,Omitlán de Juárez,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_721,Epazoyucan,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_722,Tulancingo de Bravo,estados_mx.res_country_state_mx_hgo,ciudad_206
estados_mx.res_country_state_mx_hgo,municipio_723,Tulancingo de Bravo,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_724,Acaxochitlán,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_725,Cuautepec de Hinojosa,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_726,Santiago Tulantepec de Lugo Guerrero,estados_mx.res_country_state_mx_hgo,ciudad_207
estados_mx.res_country_state_mx_hgo,municipio_727,Santiago Tulantepec de Lugo Guerrero,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_728,Singuilucan,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_729,Tizayuca,estados_mx.res_country_state_mx_hgo,ciudad_208
estados_mx.res_country_state_mx_hgo,municipio_730,Tizayuca,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_731,Zempoala,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_732,Tolcayuca,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_733,Villa de Tezontepec,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_734,Apan,estados_mx.res_country_state_mx_hgo,ciudad_209
estados_mx.res_country_state_mx_hgo,municipio_735,Apan,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_736,Tlanalapa,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_737,Almoloya,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_738,Emiliano Zapata,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_739,Tepeapulco,estados_mx.res_country_state_mx_hgo,ciudad_210
estados_mx.res_country_state_mx_hgo,municipio_740,Tepeapulco,estados_mx.res_country_state_mx_hgo,
estados_mx.res_country_state_mx_hgo,municipio_741,Tepeapulco,estados_mx.res_country_state_mx_hgo,ciudad_211
estados_mx.res_country_state_mx_jal,municipio_742,Guadalajara,estados_mx.res_country_state_mx_jal,ciudad_212
estados_mx.res_country_state_mx_jal,municipio_743,Zapopan,estados_mx.res_country_state_mx_jal,ciudad_213
estados_mx.res_country_state_mx_jal,municipio_744,Zapopan,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_745,San Cristóbal de la Barranca,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_746,Ixtlahuacán del Río,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_747,Tala,estados_mx.res_country_state_mx_jal,ciudad_214
estados_mx.res_country_state_mx_jal,municipio_748,Tala,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_749,El Arenal,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_750,Amatitán,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_751,Tonalá,estados_mx.res_country_state_mx_jal,ciudad_215
estados_mx.res_country_state_mx_jal,municipio_752,Zapotlanejo,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_753,Acatic,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_754,Cuquío,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_755,San Pedro Tlaquepaque,estados_mx.res_country_state_mx_jal,ciudad_216
estados_mx.res_country_state_mx_jal,municipio_756,Tlajomulco de Zúñiga,estados_mx.res_country_state_mx_jal,ciudad_217
estados_mx.res_country_state_mx_jal,municipio_757,El Salto,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_758,El Salto,estados_mx.res_country_state_mx_jal,ciudad_218
estados_mx.res_country_state_mx_jal,municipio_759,El Salto,estados_mx.res_country_state_mx_jal,ciudad_219
estados_mx.res_country_state_mx_jal,municipio_760,El Salto,estados_mx.res_country_state_mx_jal,ciudad_220
estados_mx.res_country_state_mx_jal,municipio_761,Acatlán de Juárez,estados_mx.res_country_state_mx_jal,ciudad_221
estados_mx.res_country_state_mx_jal,municipio_762,Acatlán de Juárez,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_763,Villa Corona,estados_mx.res_country_state_mx_jal,ciudad_222
estados_mx.res_country_state_mx_jal,municipio_764,Villa Corona,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_765,Zacoalco de Torres,estados_mx.res_country_state_mx_jal,ciudad_223
estados_mx.res_country_state_mx_jal,municipio_766,Zacoalco de Torres,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_767,Atemajac de Brizuela,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_768,Jocotepec,estados_mx.res_country_state_mx_jal,ciudad_224
estados_mx.res_country_state_mx_jal,municipio_769,Jocotepec,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_770,Ixtlahuacán de los Membrillos,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_771,Juanacatlán,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_772,Chapala,estados_mx.res_country_state_mx_jal,ciudad_225
estados_mx.res_country_state_mx_jal,municipio_773,Chapala,estados_mx.res_country_state_mx_jal,ciudad_226
estados_mx.res_country_state_mx_jal,municipio_774,Chapala,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_775,Poncitlán,estados_mx.res_country_state_mx_jal,ciudad_227
estados_mx.res_country_state_mx_jal,municipio_776,Poncitlán,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_777,Zapotlán del Rey,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_778,Huejuquilla el Alto,estados_mx.res_country_state_mx_jal,ciudad_228
estados_mx.res_country_state_mx_jal,municipio_779,Huejuquilla el Alto,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_780,Mezquitic,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_781,Villa Guerrero,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_782,Bolaños,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_783,Totatiche,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_784,Colotlán,estados_mx.res_country_state_mx_jal,ciudad_229
estados_mx.res_country_state_mx_jal,municipio_785,Colotlán,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_786,Santa María de los Ángeles,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_787,Huejúcar,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_788,Chimaltitán,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_789,San Martín de Bolaños,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_790,Tequila,estados_mx.res_country_state_mx_jal,ciudad_230
estados_mx.res_country_state_mx_jal,municipio_791,Tequila,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_792,Hostotipaquillo,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_793,Magdalena,estados_mx.res_country_state_mx_jal,ciudad_231
estados_mx.res_country_state_mx_jal,municipio_794,Magdalena,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_795,Etzatlán,estados_mx.res_country_state_mx_jal,ciudad_232
estados_mx.res_country_state_mx_jal,municipio_796,Etzatlán,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_797,San Marcos,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_798,San Juanito de Escobedo,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_799,Ameca,estados_mx.res_country_state_mx_jal,ciudad_233
estados_mx.res_country_state_mx_jal,municipio_800,Ameca,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_801,Ahualulco de Mercado,estados_mx.res_country_state_mx_jal,ciudad_234
estados_mx.res_country_state_mx_jal,municipio_802,Ahualulco de Mercado,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_803,Teuchitlán,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_804,San Martín Hidalgo,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_805,Guachinango,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_806,Mixtlán,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_807,Mascota,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_808,San Sebastián del Oeste,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_809,San Juan de los Lagos,estados_mx.res_country_state_mx_jal,ciudad_235
estados_mx.res_country_state_mx_jal,municipio_810,San Juan de los Lagos,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_811,Jalostotitlán,estados_mx.res_country_state_mx_jal,ciudad_236
estados_mx.res_country_state_mx_jal,municipio_812,Jalostotitlán,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_813,San Miguel el Alto,estados_mx.res_country_state_mx_jal,ciudad_237
estados_mx.res_country_state_mx_jal,municipio_814,San Miguel el Alto,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_815,San Julián,estados_mx.res_country_state_mx_jal,ciudad_238
estados_mx.res_country_state_mx_jal,municipio_816,San Julián,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_817,Arandas,estados_mx.res_country_state_mx_jal,ciudad_239
estados_mx.res_country_state_mx_jal,municipio_818,Arandas,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_819,San Ignacio Cerro Gordo,estados_mx.res_country_state_mx_jal,ciudad_240
estados_mx.res_country_state_mx_jal,municipio_820,San Ignacio Cerro Gordo,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_821,Teocaltiche,estados_mx.res_country_state_mx_jal,ciudad_241
estados_mx.res_country_state_mx_jal,municipio_822,Teocaltiche,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_823,Villa Hidalgo,estados_mx.res_country_state_mx_jal,ciudad_242
estados_mx.res_country_state_mx_jal,municipio_824,Villa Hidalgo,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_825,Encarnación de Díaz,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_826,Yahualica de González Gallo,estados_mx.res_country_state_mx_jal,ciudad_243
estados_mx.res_country_state_mx_jal,municipio_827,Yahualica de González Gallo,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_828,Mexticacán,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_829,Cañadas de Obregón,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_830,Valle de Guadalupe,estados_mx.res_country_state_mx_jal,ciudad_244
estados_mx.res_country_state_mx_jal,municipio_831,Valle de Guadalupe,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_832,Lagos de Moreno,estados_mx.res_country_state_mx_jal,ciudad_245
estados_mx.res_country_state_mx_jal,municipio_833,Lagos de Moreno,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_834,Ojuelos de Jalisco,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_835,Unión de San Antonio,estados_mx.res_country_state_mx_jal,ciudad_246
estados_mx.res_country_state_mx_jal,municipio_836,Unión de San Antonio,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_837,San Diego de Alejandría,estados_mx.res_country_state_mx_jal,ciudad_247
estados_mx.res_country_state_mx_jal,municipio_838,San Diego de Alejandría,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_839,Tepatitlán de Morelos,estados_mx.res_country_state_mx_jal,ciudad_248
estados_mx.res_country_state_mx_jal,municipio_840,Tepatitlán de Morelos,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_841,Tototlán,estados_mx.res_country_state_mx_jal,ciudad_249
estados_mx.res_country_state_mx_jal,municipio_842,Tototlán,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_843,Atotonilco el Alto,estados_mx.res_country_state_mx_jal,ciudad_250
estados_mx.res_country_state_mx_jal,municipio_844,Atotonilco el Alto,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_845,Ocotlán,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_846,Ocotlán,estados_mx.res_country_state_mx_jal,ciudad_251
estados_mx.res_country_state_mx_jal,municipio_847,Jamay,estados_mx.res_country_state_mx_jal,ciudad_252
estados_mx.res_country_state_mx_jal,municipio_848,Jamay,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_849,La Barca,estados_mx.res_country_state_mx_jal,ciudad_253
estados_mx.res_country_state_mx_jal,municipio_850,La Barca,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_851,Ayotlán,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_852,Jesús María,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_853,Degollado,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_854,Unión de Tula,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_855,Ayutla,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_856,Atenguillo,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_857,Cuautla,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_858,Atengo,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_859,Talpa de Allende,estados_mx.res_country_state_mx_jal,ciudad_254
estados_mx.res_country_state_mx_jal,municipio_860,Talpa de Allende,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_861,Puerto Vallarta,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_862,Puerto Vallarta,estados_mx.res_country_state_mx_jal,ciudad_255
estados_mx.res_country_state_mx_jal,municipio_863,Cabo Corrientes,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_864,Tomatlán,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_865,Cocula,estados_mx.res_country_state_mx_jal,ciudad_256
estados_mx.res_country_state_mx_jal,municipio_866,Cocula,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_867,Tecolotlán,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_868,Tenamaxtlán,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_869,Juchitlán,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_870,Chiquilistlán,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_871,Ejutla,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_872,El Limón,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_873,El Grullo,estados_mx.res_country_state_mx_jal,ciudad_257
estados_mx.res_country_state_mx_jal,municipio_874,El Grullo,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_875,Tonaya,estados_mx.res_country_state_mx_jal,
estados_mx.res_country_state_mx_jal,municipio_876,Tuxcacuesco,estados_mx.res_country_state_mx_jal,
